9.9716 14.2131 23.9291 
10.3938 14.5863 24.7473 
10.8079 14.8842 25.6387 
11.2066 15.0918 26.5933 
11.5822 15.195 27.5978 
11.9263 15.1812 28.635 
12.2303 15.0409 29.6844 
12.4856 14.768 30.7228 
12.6842 14.3614 31.725 
12.8189 13.8253 32.6655 
12.8838 13.1695 33.5194 
12.875 12.409 34.2644 
12.7903 11.5637 34.8819 
12.6301 10.6568 35.3585 
12.3969 9.71352 35.6864 
12.0954 8.75946 35.8639 
11.7322 7.81894 35.8948 
11.3157 6.91368 35.7878 
10.8551 6.06182 35.5555 
10.3604 5.27731 35.2129 
9.84182 4.56974 34.7766 
9.30921 3.94461 34.2632 
8.77187 3.40369 33.6888 
8.23822 2.94572 33.0682 
7.71565 2.5671 32.4146 
7.2104 2.26252 31.739 
6.72758 2.02567 31.0509 
6.27117 1.8497 30.3578 
5.84411 1.72766 29.6655 
5.44841 1.65285 28.9788 
5.08527 1.619 28.3011 
4.75523 1.62045 27.6348 
4.45823 1.65218 26.9819 
4.1938 1.70991 26.3435 
3.96114 1.79004 25.7205 
3.7592 1.88963 25.1137 
3.58681 2.00637 24.5233 
3.44269 2.13854 23.9498 
3.32555 2.28492 23.3933 
3.23415 2.44476 22.8542 
3.16729 2.61772 22.3327 
3.12389 2.80383 21.8291 
3.10298 3.00343 21.3438 
3.10373 3.21716 20.8773 
3.12547 3.4459 20.4303 
3.16767 3.69074 20.0034 
3.22999 3.95297 19.5976 
3.31223 4.23405 19.2139 
3.41437 4.53555 18.8538 
3.53654 4.8592 18.5187 
3.67902 5.20678 18.2105 
3.84226 5.58014 17.9314 
4.02681 5.98112 17.6839 
4.23337 6.41155 17.471 
4.46273 6.87313 17.2962 
4.71575 7.36738 17.1634 
4.99336 7.89553 17.0773 
5.29649 8.45839 17.043 
5.62603 9.05617 17.0664 
5.98276 9.6883 17.1541 
6.3673 10.3532 17.3133 
6.78 11.048 17.5518 
7.22082 11.7682 17.8781 
7.68919 12.5072 18.3008 
8.18389 13.2564 18.8283 
8.70284 14.0041 19.4689 
9.24291 14.7359 20.2296 
9.79976 15.4341 21.1154 
10.3676 16.0778 22.1286 
10.9391 16.6432 23.2676 
11.5051 17.1042 24.5257 
12.055 17.4335 25.8899 
12.5765 17.6042 27.3402 
13.0559 17.5919 28.8493 
13.4788 17.377 30.3824 
13.8307 16.947 31.8988 
14.0976 16.2994 33.3535 
14.2673 15.4424 34.7003 
14.3299 14.3961 35.8953 
14.279 13.1916 36.9004 
14.1123 11.8688 37.6867 
13.8317 10.4734 38.2366 
13.4434 9.0528 38.5451 
12.9575 7.65264 38.619 
12.3873 6.31312 38.4758 
11.7481 5.06668 38.1404 
11.0566 3.93678 37.6426 
10.3297 2.93768 37.0139 
9.58345 2.07523 36.2854 
8.83272 1.34821 35.4853 
8.09056 0.749964 34.6385 
7.3679 0.270087 33.7654 
6.67357 -0.104072 32.8822 
6.01427 -0.38616 32.0013 
5.39477 -0.589862 31.1315 
4.81809 -0.72823 30.2789 
4.2858 -0.813255 29.4474 
3.79821 -0.855635 28.6392 
3.35467 -0.864684 27.8552 
2.95376 -0.848343 27.0955 
2.59352 -0.813261 26.3597 
2.27157 -0.764901 25.6472 
1.98533 -0.707679 24.9568 
1.73205 -0.645096 24.2877 
1.50898 -0.579871 23.6388 
1.31338 -0.514067 23.0092 
1.14263 -0.449199 22.3979 
0.994208 -0.386335 21.8041 
0.865766 -0.326181 21.227 
0.755122 -0.269157 20.6661 
0.660274 -0.215454 20.1206 
0.5794 -0.165088 19.59 
0.510859 -0.117942 19.0737 
0.453179 -0.0738015 18.5713 
0.405054 -0.0323799 18.0824 
0.365333 0.00665998 17.6066 
0.333007 0.043689 17.1433 
0.307199 0.0791 16.6924 
0.287155 0.113299 16.2535 
0.272231 0.1467 15.8261 
0.261884 0.179721 15.4101 
0.255662 0.212782 15.0051 
0.253198 0.246309 14.6108 
0.254199 0.280728 14.227 
0.258441 0.316477 13.8534 
0.265763 0.354 13.4897 
0.276064 0.393759 13.1357 
0.289295 0.436234 12.7912 
0.305461 0.481928 12.456 
0.324614 0.53138 12.1298 
0.346855 0.58516 11.8125 
0.372332 0.643888 11.5038 
0.401239 0.708235 11.2037 
0.43382 0.77893 10.9119 
0.470368 0.856778 10.6284 
0.511226 0.94266 10.3531 
0.556797 1.03755 10.0859 
0.607541 1.14253 9.82673 
0.663981 1.25879 9.57568 
0.726713 1.38766 9.33278 
0.796408 1.53062 9.09815 
0.873822 1.68931 8.872 
0.959805 1.86555 8.65461 
1.05531 2.06138 8.44639 
1.16139 2.27905 8.24785 
1.27926 2.52106 8.0597 
1.41022 2.79019 7.88284 
1.55577 3.08953 7.71841 
1.71755 3.42245 7.56787 
1.89739 3.79269 7.43304 
2.09732 4.20434 7.31621 
2.31958 4.66185 7.22026 
2.56664 5.17001 7.14872 
2.8412 5.73396 7.10601 
3.14621 6.35913 7.09757 
3.48489 7.05112 7.13008 
3.86064 7.81559 7.21175 
4.27712 8.65801 7.35258 
4.7381 9.58335 7.56467 
5.24745 10.5956 7.86256 
5.80897 11.6972 8.2636 
6.42622 12.888 8.78813 
7.10224 14.1644 9.45971 
7.8392 15.5177 10.305 
8.63793 16.9322 11.3531 
9.49728 18.3838 12.635 
10.4134 19.8369 14.181 
11.3788 21.2433 16.0181 
12.3814 22.5403 18.1658 
13.4037 23.6505 20.6301 
14.4217 24.4845 23.3969 
15.405 24.9456 26.4257 
16.3166 24.9396 29.6431 
17.115 24.3869 32.9418 
17.7563 23.238 36.1834 
18.1979 21.4875 39.2099 
18.4035 19.1835 41.8612 
18.3475 16.4282 43.997 
18.0186 13.3679 45.5185 
17.4219 10.1739 46.3823 
16.5785 7.01788 46.6046 
15.5232 4.04958 46.2537 
14.2995 1.38078 45.434 
12.9557 -0.921409 44.2668 
11.5396 -2.83236 42.8729 
10.095 -4.3619 41.359 
8.65952 -5.54361 39.8113 
7.26312 -6.42444 38.2931 
5.92825 -7.05621 36.8467 
4.67026 -7.48966 35.4971 
3.49845 -7.77085 34.2561 
2.41712 -7.93949 33.1261 
1.42674 -8.02852 32.1037 
0.524882 -8.06442 31.1821 
-0.292858 -8.068 30.3531 
-1.03222 -8.05526 29.6077 
-1.69972 -8.03826 28.9376 
-2.30225 -8.02591 28.3352 
-2.84676 -8.02461 27.7939 
-3.34005 -8.03886 27.3081 
-3.78863 -8.07161 26.8731 
-4.19861 -8.12468 26.4854 
-4.57564 -8.19897 26.142 
-4.92491 -8.29468 25.8408 
-5.25107 -8.41145 25.5804 
-5.55829 -8.54845 25.3597 
-5.85024 -8.70451 25.178 
-6.13013 -8.87808 25.0353 
-6.40067 -9.06733 24.9313 
-6.66415 -9.27015 24.8664 
-6.92241 -9.48414 24.8408 
-7.1769 -9.7066 24.8547 
-7.42863 -9.93456 24.9085 
-7.67823 -10.1648 25.0023 
-7.92595 -10.3937 25.136 
-8.17167 -10.6175 25.3091 
-8.41489 -10.8321 25.5211 
-8.65477 -11.0332 25.7705 
-8.89013 -11.2165 26.0557 
-9.11949 -11.3774 26.3743 
-9.34108 -11.5115 26.7231 
-9.55287 -11.6146 27.0983 
-9.75265 -11.6826 27.4952 
-9.93805 -11.712 27.9087 
-10.1066 -11.6999 28.3325 
-10.2559 -11.6442 28.7602 
-10.3835 -11.5437 29.1847 
-10.4872 -11.3983 29.5985 
-10.5651 -11.209 29.9943 
-10.6155 -10.9778 30.3649 
-10.6372 -10.7081 30.7034 
-10.6295 -10.4043 31.0036 
-10.5922 -10.0715 31.2601 
-10.5256 -9.71574 31.4687 
-10.4306 -9.3435 31.6262 
-10.3087 -8.96153 31.7307 
-10.1619 -8.57655 31.7815 
-9.99255 -8.19509 31.7791 
-9.80341 -7.82323 31.7251 
-9.59757 -7.46643 31.622 
-9.37829 -7.12943 31.473 
-9.14893 -6.81619 31.282 
-8.91286 -6.52979 31.0533 
-8.6734 -6.27255 30.7913 
-8.43372 -6.04597 30.5007 
-8.19681 -5.85091 30.1859 
-7.96542 -5.68761 29.8514 
-7.74203 -5.55581 29.5013 
-7.52886 -5.45488 29.1395 
-7.32783 -5.38388 28.7697 
-7.14057 -5.34167 28.3953 
-6.96846 -5.327 28.0191 
-6.81261 -5.33856 27.6442 
-6.67391 -5.37505 27.273 
-6.55303 -5.43519 26.9079 
-6.45048 -5.5178 26.5509 
-6.36659 -5.62178 26.2043 
-6.30157 -5.74614 25.8698 
-6.25552 -5.88997 25.5494 
-6.22845 -6.05248 25.2447 
-6.22029 -6.23297 24.9575 
-6.23094 -6.43078 24.6896 
-6.2602 -6.64531 24.4427 
-6.30788 -6.87597 24.2186 
-6.37373 -7.12215 24.0191 
-6.45746 -7.38319 23.8461 
-6.55876 -7.65835 23.7015 
-6.67725 -7.94672 23.5873 
-6.8125 -8.24725 23.5055 
-6.96402 -8.55863 23.458 
-7.13121 -8.87928 23.4471 
-7.31338 -9.20729 23.4746 
-7.50969 -9.54037 23.5425 
-7.71915 -9.8758 23.6525 
-7.94059 -10.2104 23.8061 
-8.17262 -10.5405 24.0047 
-8.41359 -10.862 24.2489 
-8.66162 -11.1701 24.5391 
-8.91451 -11.4597 24.8749 
-9.16978 -11.7254 25.2551 
-9.42464 -11.9612 25.6775 
-9.67601 -12.1611 26.139 
-9.9205 -12.3193 26.6352 
-10.1545 -12.4301 27.1607 
-10.3743 -12.4882 27.7086 
-10.576 -12.4892 28.2712 
-10.7557 -12.4299 28.8394 
-10.9096 -12.3083 29.4036 
-11.0343 -12.1238 29.9533 
-11.1266 -11.8779 30.4781 
-11.1838 -11.5737 30.9676 
-11.204 -11.2161 31.4122 
-11.1859 -10.8116 31.8029 
-11.1291 -10.3681 32.1325 
-11.034 -9.89488 32.3953 
-10.9019 -9.4015 32.5874 
-10.7348 -8.89799 32.7069 
-10.5356 -8.39416 32.7537 
-10.3077 -7.89929 32.7296 
-10.0553 -7.42174 32.6379 
-9.78253 -6.96878 32.4832 
-9.49407 -6.54637 32.2709 
-9.19454 -6.15913 32.0072 
-8.88849 -5.81036 31.6987 
-8.58033 -5.50212 31.3517 
-8.27417 -5.23533 30.9729 
-7.97376 -5.01002 30.5682 
-7.68247 -4.82541 30.1434 
-7.40325 -4.68017 29.7036 
-7.13862 -4.57253 29.2536 
-6.89067 -4.50049 28.7975 
-6.66109 -4.46189 28.3391 
-6.45121 -4.4546 27.8816 
-6.26205 -4.4765 27.4277 
-6.0943 -4.52564 26.9802 
-5.94843 -4.60024 26.5411 
-5.82472 -4.69871 26.1126 
-5.72324 -4.81969 25.6964 
-5.64398 -4.96204 25.2943 
-5.5868 -5.12483 24.908 
-5.55151 -5.30731 24.5391 
-5.53788 -5.50893 24.1891 
-5.54563 -5.72928 23.8597 
-5.57452 -5.96806 23.5526 
-5.62426 -6.22506 23.2696 
-5.69459 -6.50012 23.0124 
-5.78528 -6.79305 22.7832 
-5.89607 -7.10364 22.584 
-6.02671 -7.43157 22.4172 
-6.17695 -7.77637 22.2851 
-6.34649 -8.13731 22.1902 
-6.53499 -8.51341 22.1354 
-6.74202 -8.90329 22.1233 
-6.96704 -9.30514 22.1569 
-7.20938 -9.71659 22.2392 
-7.46816 -10.1347 22.3728 
-7.74227 -10.5557 22.5605 
-8.03034 -10.9753 22.8048 
-8.33064 -11.3882 23.1076 
-8.64109 -11.7883 23.4702 
-8.95917 -12.1686 23.8931 
-9.28191 -12.5215 24.3759 
-9.60585 -12.8385 24.9167 
-9.92705 -13.1109 25.5121 
-10.2411 -13.3295 26.1571 
-10.543 -13.4854 26.8446 
-10.8277 -13.5705 27.5656 
-11.0897 -13.5773 28.3092 
-11.3234 -13.5003 29.0626 
-11.5233 -13.3359 29.8116 
-11.6843 -13.0829 30.5409 
-11.8016 -12.7432 31.2348 
-11.8714 -12.3215 31.8778 
-11.8908 -11.8255 32.4555 
-11.858 -11.2658 32.9553 
-11.7724 -10.6549 33.3667 
-11.635 -10.0072 33.6824 
-11.4478 -9.33771 33.8981 
-11.2143 -8.66176 34.0126 
-10.939 -7.99383 34.0279 
-10.6272 -7.3471 33.9486 
-10.285 -6.73293 33.7815 
-9.91897 -6.16054 33.5349 
-9.53556 -5.63685 33.2183 
-9.14137 -5.16655 32.8416 
-8.74262 -4.75222 32.4146 
-8.34514 -4.39463 31.9468 
-7.95417 -4.09301 31.4471 
-7.57434 -3.84545 30.9233 
-7.2096 -3.64914 30.3825 
-6.86323 -3.50073 29.8309 
-6.53787 -3.39657 29.2737 
-6.23555 -3.33295 28.7151 
-5.95776 -3.3062 28.159 
-5.7055 -3.31291 27.6082 
-5.47938 -3.34992 27.0653 
-5.27965 -3.41447 26.5324 
-5.1063 -3.50415 26.0113 
-4.95912 -3.61696 25.5035 
-4.83773 -3.75128 25.0103 
-4.74166 -3.90587 24.533 
-4.67039 -4.07983 24.0727 
-4.62337 -4.27257 23.6306 
-4.60005 -4.4838 23.2079 
-4.59996 -4.71347 22.8058 
-4.62262 -4.96175 22.4257 
-4.66767 -5.22897 22.069 
-4.73479 -5.51561 21.7374 
-4.82377 -5.82222 21.4326 
